address,date,district,price,project,server,source,spider,subdistrict,title,url
 现代华庭(一... - 重固二手房出售 -赵重公路2788弄,20180203123309,青浦,250 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,现代华庭精装两房急售！价格实惠超高性价比,http://sh.ganji.com/fang5/2801289634x.htm
 康博佳苑 - 重固二手房出售 -福定路385弄,20180203123309,青浦,240 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,重固康博佳苑两房出售总价低于市场价25万房东新房已看好,http://sh.ganji.com/fang5/2913797302x.htm
 现代华庭(二... - 重固二手房出售 -赵重公路2588弄,20180203123309,青浦,241 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,现代华庭精装两房急售！价格实惠超高性价比,http://sh.ganji.com/fang5/2804288170x.htm
 逸皓华庭(公... - 重固二手房出售 -重固镇大街518弄,20180203123309,青浦,235 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,逸皓华庭自住两房急卖房子保养的非常好新装修家电全送,http://sh.ganji.com/fang5/2909314498x.htm
 康浦景苑 - 重固二手房出售 -福定路386弄,20180203123309,青浦,210 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,康浦景苑毛坯三房一手动迁价钱可谈新小区车位充足,http://sh.ganji.com/fang5/2901171513x.htm
 万科尚景苑(... - 重固二手房出售 -福定路289弄,20180203123309,青浦,255 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,万科品质79平方精装修仅售260万满两年送车位七天下架,http://sh.ganji.com/fang5/2942109011x.htm
 逸皓华庭 - 重固二手房出售 -重固镇大街518号,20180203123309,青浦,185 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,重固逸皓华庭小户型出售63平方仅售180万单价低满两年,http://sh.ganji.com/fang5/2794929409x.htm
 逸皓华庭(公... - 重固二手房出售 -重固镇大街518弄,20180203123309,青浦,180 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,重固逸皓华庭小户型出售63平方仅售180万单价低满两年,http://sh.ganji.com/fang5/2881802493x.htm
 崧泽华城秀景... - 重固二手房出售 -崧润路1176弄,20180203123309,青浦,287 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,崧泽华城地铁口三房小区商品房已经4万了优势非常明显有钥匙,http://sh.ganji.com/fang5/2906524422x.htm
 现代华庭(二... - 重固二手房出售 -赵重公路2588弄,20180203123309,青浦,235 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,买就赚房东急售现代华庭大两房精装两房黄.金2楼,http://sh.ganji.com/fang5/2796174612x.htm
 崧泽华城秀景... - 重固二手房出售 -崧润路1176弄,20180203123309,青浦,190 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,"秀景苑小户型,1室户,位置好钥匙房,汇金路地铁口,满二年",http://sh.ganji.com/fang5/2956683446x.htm
 现代华庭(一... - 重固二手房出售 -赵重公路2788弄,20180203123309,青浦,248 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,精装修91平方两房出售满五唯一房东诚心出售仅此一套,http://sh.ganji.com/fang5/2785915320x.htm
 摩登蜂巢 - 重固二手房出售 -崧建路688弄,20180203123309,青浦,90 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,17号线地铁旁，通煤气，带阳台，精装2房，买到就是赚到！,http://sh.ganji.com/fang5/2909072136x.htm
 万科尚景苑(... - 重固二手房出售 -福定路289弄,20180203123309,青浦,300 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,万科品质95平方精装修仅售300万满两年送车位七天下架,http://sh.ganji.com/fang5/2876889959x.htm
 崧泽华城秀景... - 重固二手房出售 -崧润路1029弄,20180203123309,青浦,215 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,上海产权+可落户+低总价+周边配套成熟+房东诚意出售,http://sh.ganji.com/fang5/2888521096x.htm
 万科尚景苑(... - 重固二手房出售 -福定路289弄,20180203123309,青浦,298 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,急售！大虹桥辐射区重固PPP项目规划中心低于市场价20万,http://sh.ganji.com/fang5/2899311332x.htm
 现代华庭(二... - 重固二手房出售 -赵重公路2588弄,20180203123309,青浦,315 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,电梯钻石楼层全明户型南北通透房东急置换低于市场60万,http://sh.ganji.com/fang5/2792870484x.htm
 三友星墅香樟... - 重固二手房出售 -华强街203弄,20180203123309,青浦,1200 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,三友星墅独栋大别墅413平，送花园带车位，满五唯一看房方便,http://sh.ganji.com/fang5/2895697333x.htm
 逸皓华庭 - 重固二手房出售 -重固镇大街518号,20180203123309,青浦,245 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,"南北高性价比景观入户露台,阳光清风随时造访生活",http://sh.ganji.com/fang5/2790921204x.htm
 摩登蜂巢 - 重固二手房出售 -崧建路688弄,20180203123309,青浦,70 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,法院起拍，可落户，产证齐全，环境优雅，黄金地段，配套齐,http://sh.ganji.com/fang5/2899933198x.htm
 现代华庭(一... - 重固二手房出售 -赵重公路2788弄,20180203123309,青浦,256 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,现代华庭精装两房急售！价格实惠超高性价比,http://sh.ganji.com/fang5/2878792166x.htm
 现代华庭(二... - 重固二手房出售 -赵重公路2588弄,20180203123309,青浦,235 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,买就赚房东急售现代华庭大两房精装两房黄.金2楼,http://sh.ganji.com/fang5/2787817863x.htm
 现代华庭(二... - 重固二手房出售 -赵重公路2588弄,20180203123309,青浦,240 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,现代华庭精装两房急售！价格实惠超高性价比!,http://sh.ganji.com/fang5/2793176139x.htm
 现代华庭(二... - 重固二手房出售 -赵重公路2588弄,20180203123309,青浦,239 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,现代华庭精装两房急售！价格实惠超高性价比,http://sh.ganji.com/fang5/2816443102x.htm
 摩登蜂巢 - 重固二手房出售 -崧建路688弄,20180203123309,青浦,135 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,金都虹桥公馆精装两房电梯房圆你上海有房梦,http://sh.ganji.com/fang5/2986382987x.htm
 逸皓华庭(公... - 重固二手房出售 -重固镇大街518弄,20180203123309,青浦,235 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,逸皓华庭高品质小区一房两厅厅带阳台交通出现便利,http://sh.ganji.com/fang5/2838807534x.htm
 现代华庭(二... - 重固二手房出售 -赵重公路2588弄,20180203123309,青浦,236 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,买就赚房东急售现代华庭大两房精装两房黄.金2楼,http://sh.ganji.com/fang5/2884154111x.htm
 现代华庭(二... - 重固二手房出售 -赵重公路2588弄,20180203123309,青浦,480 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,现代华庭毛坯别墅低于市场价70万边套位置可随时看房,http://sh.ganji.com/fang5/2898946638x.htm
 逸皓华庭(公... - 重固二手房出售 -重固镇大街518弄,20180203123309,青浦,233 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,房源的好，不是来自房源标题，而是源于他确实符合您的要求,http://sh.ganji.com/fang5/2856454714x.htm
 崧泽华城秀景... - 重固二手房出售 -崧润路1029弄,20180203123309,青浦,233 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,秀景苑装修南北通电梯房宝龙广场轨道交通虹桥枢纽,http://sh.ganji.com/fang5/2914657249x.htm
 夏阳金城(一... - 重固二手房出售 -赵重公路2555弄,20180203123309,青浦,248 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,夏阳金城精装两房全明户型南北通透房东急置换低于市场20万,http://sh.ganji.com/fang5/2790921207x.htm
 金城上品 - 重固二手房出售 -赵重公路2811弄,20180203123309,青浦,240 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhonggu/o4/,ganji,重固,金城上品电梯房低.价抛售去名额可议价急卖手慢则无,http://sh.ganji.com/fang5/2988330905x.htm
 控江四村 - 黄兴二手房出售 -控江四村,20180203123356,杨浦,148 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,控江四村地铁八号线黄兴站高速旁内有学校周边配套齐全,http://sh.ganji.com/fang5/2924281630x.htm
 延吉七村 - 黄兴二手房出售 -延吉七村3-75号、营口...,20180203123356,杨浦,266 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,"卧室带阳台,卧室全南,带阁楼,高区景观好",http://sh.ganji.com/fang5/2979021788x.htm
 公园3000 - 黄兴二手房出售 -双阳北路288弄,20180203123356,杨浦,470 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,"25黄兴公园满五唯少税,杨浦小学鞍山实验中学带车位,8号线",http://sh.ganji.com/fang5/2903982361x.htm
 双阳路490... - 黄兴二手房出售 -双阳路490弄,20180203123356,杨浦,330 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,,http://sh.ganji.com/fang5/2883469932x.htm
 延吉七村 - 黄兴二手房出售 -延吉七村3-75号、营口...,20180203123356,杨浦,228 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,,http://sh.ganji.com/fang5/2991835445x.htm
 双阳路490... - 黄兴二手房出售 -双阳路490弄,20180203123356,杨浦,330 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,,http://sh.ganji.com/fang5/2974484108x.htm
 沧州路180... - 黄兴二手房出售 -沧州路180弄,20180203123356,杨浦,380 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,"南北两房带天井(对口控二)学籍未占用！装修如图,急急急！",http://sh.ganji.com/fang5/2906035696x.htm
 延吉七村 - 黄兴二手房出售 -延吉七村3-75号、营口...,20180203123356,杨浦,266 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,"卧室带阳台,卧室全南,带阁楼,高区景观好",http://sh.ganji.com/fang5/2897411248x.htm
 延吉一村 - 黄兴二手房出售 -杨浦延吉一村1-46号、...,20180203123356,杨浦,360 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,"此房屋在售,看房方便,南北通透户型采光好,房东诚心卖",http://sh.ganji.com/fang5/2982440984x.htm
 松花一村 - 黄兴二手房出售 -松花一村1-68号,20180203123356,杨浦,160 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,松花一村地铁八号线清净小区处置多余房产诚心出售,http://sh.ganji.com/fang5/3008152865x.htm
 兰馨雅苑 - 黄兴二手房出售 -安波路297号,20180203123356,杨浦,850 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,M8地铁旁品质3房兰馨雅苑毗邻五角场繁华尽享,http://sh.ganji.com/fang5/3007593863x.htm
 杨浦欣园(西... - 黄兴二手房出售 -包头南路629弄,20180203123356,杨浦,730 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,杨浦欣园高层景观靠近中心花园品质2房精装拎包即住,http://sh.ganji.com/fang5/3007593878x.htm
 黄兴绿园(西... - 黄兴二手房出售 -国顺东路179弄,20180203123356,杨浦,935 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,临黄兴公园天然氧吧精装3房采光无敌,http://sh.ganji.com/fang5/2916568104x.htm
 双阳路594... - 黄兴二手房出售 -双阳路594弄,20180203123356,杨浦,420 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,"双阳路594弄,对口控二,名额未用,双南精装修,诚意出售！",http://sh.ganji.com/fang5/2916373155x.htm
 隆昌公寓 - 黄兴二手房出售 -双阳路604弄,20180203123356,杨浦,500 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,96年竣工对口控二双南厅朝东厨卫全明区政府良心打造,http://sh.ganji.com/fang5/3007329224x.htm
 延吉五村 - 黄兴二手房出售 -靖宇东路近营口路松花江路,20180203123356,杨浦,280 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,新出对口水丰+总价低+实房实图+紧邻轨道8号线+诚意出售,http://sh.ganji.com/fang5/2983197575x.htm
 紫罗兰家苑 - 黄兴二手房出售 -延吉中路365弄,20180203123356,杨浦,850 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,"紫罗兰家苑,有爱有家,满五税费低,成熟社区",http://sh.ganji.com/fang5/2892914652x.htm
 黄兴绿园(东... - 黄兴二手房出售 -包头南路688弄,20180203123356,杨浦,900 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,两南一北，南北通透，带产权车位，楼层好，房型正气。,http://sh.ganji.com/fang5/2899485030x.htm
 文化佳园 - 黄兴二手房出售 -国权东路99弄,20180203123356,杨浦,970 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,文化佳园精装2房2厅南北通透户型方正高,http://sh.ganji.com/fang5/2901434256x.htm
 海上硕和城 - 黄兴二手房出售 -安波路567弄,20180203123356,杨浦,860 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,海上硕和城3室2厅2卫小区花园旁边，阳光充足视野开阔,http://sh.ganji.com/fang5/2915234923x.htm
 兰馨雅苑 - 黄兴二手房出售 -安波路297号,20180203123356,杨浦,980 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,兰馨雅苑3/2/2多层高毗邻M8黄兴公园站,http://sh.ganji.com/fang5/2901477372x.htm
 远东一村 - 黄兴二手房出售 -佳木斯路208弄,20180203123356,杨浦,260 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,88年原建房，精装修南北两房一厅，采光好出行方便，,http://sh.ganji.com/fang5/2888783365x.htm
 延吉一村 - 黄兴二手房出售 -杨浦延吉一村1-46号、...,20180203123356,杨浦,225 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,"此房屋在售,看房方便,南北通透户型采光好,房东诚心卖",http://sh.ganji.com/fang5/2882381163x.htm
 文化佳园 - 黄兴二手房出售 -国权东路99弄,20180203123356,杨浦,950 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,"133平米，大型社区,居家！",http://sh.ganji.com/fang5/2842039558x.htm
 控江路888... - 黄兴二手房出售 -控江路888弄,20180203123356,杨浦,250 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,周边配套成熟采光充足房东诚意出售看房提前约,http://sh.ganji.com/fang5/2982806993x.htm
 佳龙花园 - 黄兴二手房出售 -营口路600弄,20180203123356,杨浦,968 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,佳龙花园126.11平米968.00万元,http://sh.ganji.com/fang5/2901453660x.htm
 延吉一村 - 黄兴二手房出售 -杨浦延吉一村1-46号、...,20180203123356,杨浦,220 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,"延吉一村,主卧朝南,一室户,32.89平220万,采光好",http://sh.ganji.com/fang5/2898060825x.htm
 香阁丽苑 - 黄兴二手房出售 -双阳北路395弄,20180203123356,杨浦,858 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,香阁丽苑精装2房，近地铁8号线，杨浦小学名额未用，好看房,http://sh.ganji.com/fang5/2901553584x.htm
 松花一村 - 黄兴二手房出售 -松花一村1-68号,20180203123356,杨浦,295 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,松花一村边套全明诚心价格看房方便幽静小区清净之选,http://sh.ganji.com/fang5/2907075931x.htm
 佳龙花园 - 黄兴二手房出售 -营口路600弄,20180203123356,杨浦,535 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,满五唯一少税，双南全明一梯两户，地铁8号线黄兴公园、五角场,http://sh.ganji.com/fang5/3008998130x.htm
 安图新村 - 黄兴二手房出售 -安图路29号,20180203123356,杨浦,275 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huangxing/o6/,ganji,黄兴,上理工附小+双楠带阳台+厨卫全明+满五,http://sh.ganji.com/fang5/2901358056x.htm
 绿地旭辉E天... - 华漕二手房出售 -纪翟路256弄,20180203123357,闵行,56 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huacao/o6/,ganji,华漕,,http://sh.ganji.com/fang5/2966577824x.htm
 爱博家园 - 华漕二手房出售 -宁虹路1011弄申滨路1...,20180203123357,闵行,45 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huacao/o6/,ganji,华漕,出售大虹桥核心升值无限商品住宅无太多税费看房随时,http://sh.ganji.com/fang5/2982828527x.htm
 银杏新村 - 华漕二手房出售 -纪翟路1625弄,20180203123357,闵行,68 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huacao/o6/,ganji,华漕,17号线赵巷站明年通车房型正气全新装修安家置业首选！,http://sh.ganji.com/fang5/2891800728x.htm
 马德里洋房 - 华漕二手房出售 -金丰路777弄,20180203123357,闵行,2600 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huacao/o6/,ganji,华漕,《一手房》墅级洋房复式房，西班牙风格，靠虹桥机场，大虹桥中心,http://sh.ganji.com/fang5/2920879159x.htm
 万科红郡二期 - 华漕二手房出售 -诸新路377弄,20180203123357,闵行,1150 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huacao/o6/,ganji,华漕,《链.家.真.房.源!假.一.赔.百》人气房源，上门实勘,http://sh.ganji.com/fang5/2925550369x.htm
 爱博一村 - 华漕二手房出售 -宁虹路1101弄,20180203123357,闵行,430 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huacao/o6/,ganji,华漕,楼层好位置佳南北户型厨卫全明动迁房无税费,http://sh.ganji.com/fang5/2688572904x.htm
 华漕苑 - 华漕二手房出售 -东美路108弄,20180203123357,闵行,128 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huacao/o6/,ganji,华漕,产权清晰，近地铁口，首付20万、无需社保可落户+精装2房,http://sh.ganji.com/fang5/2913884425x.htm
 华漕苑 - 华漕二手房出售 -东美路108弄,20180203123357,闵行,108 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huacao/o6/,ganji,华漕,拒绝虚假宣传，70年产权住宅，满五唯一无税费，送车位家电,http://sh.ganji.com/fang5/2874391941x.htm
 爱博一村 - 华漕二手房出售 -宁虹路1101弄,20180203123357,闵行,430 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huacao/o6/,ganji,华漕,楼层好位置佳南北户型厨卫全明动迁房无税费,http://sh.ganji.com/fang5/2689699722x.htm
 金色西郊城 - 华漕二手房出售 -北翟路2000弄70支弄,20180203123357,闵行,450 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huacao/o6/,ganji,华漕,金色西郊城房东急售有钥匙满五唯一看房随时,http://sh.ganji.com/fang5/2914522113x.htm
 西郊庄园 - 华漕二手房出售 -金丰路588弄,20180203123357,闵行,4800 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huacao/o6/,ganji,华漕,《链.家.真.房.源!假.一.赔.百》满五减税，随到随看，,http://sh.ganji.com/fang5/2912598165x.htm
" 华漕新村 - 华漕二手房出售 -华漕新村1-58号,华漕...",20180203123357,闵行,310 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huacao/o6/,ganji,华漕,"个人出售,华漕新村三室一厅,88平,310万,满五",http://sh.ganji.com/fang5/2986392821x.htm
 西郊庄园马德... - 华漕二手房出售 -金丰路777号,20180203123357,闵行,1450 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huacao/o6/,ganji,华漕,"马德里洋房,4室2厅3卫+阿姨套房,诚心出售单价6.6万。",http://sh.ganji.com/fang5/2859554563x.htm
盛世虹桥- 华漕二手房出售 -北华路168弄,20180203123357,闵行,600 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huacao/o6/,ganji,华漕,"婚房装修,上门实勘,实价实图,户型正气,价格好谈满五年唯一",http://sh.ganji.com/fang5/2986617395x.htm
 爱博一村 - 华漕二手房出售 -宁虹路1101弄,20180203123357,闵行,282 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huacao/o6/,ganji,华漕,大虹桥商务区交通便利精装2房小区位置周边配套成熟,http://sh.ganji.com/fang5/2869668898x.htm
 西郊庄园马德... - 华漕二手房出售 -闵行金丰路777号（金丰...,20180203123357,闵行,600 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huacao/o6/,ganji,华漕,旁边有八所国际学校打造大虹桥枢纽超豪装交付!,http://sh.ganji.com/fang5/2978001533x.htm
 西郊虹韵城景... - 华漕二手房出售 -开兴路199弄,20180203123357,闵行,365 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huacao/o6/,ganji,华漕,西郊虹韵城景雅苑,http://sh.ganji.com/fang5/2873802693x.htm
 万博欣园 - 华漕二手房出售 -北沈路288弄,20180203123357,闵行,415 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huacao/o6/,ganji,华漕,"品质小区,精装带车位,拎包即住,2+1房型,看房方便",http://sh.ganji.com/fang5/2891982577x.htm
 诸新三村 - 华漕二手房出售 -纪翟路450弄,20180203123357,闵行,240 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huacao/o6/,ganji,华漕,诸新三村:双南两房248万即可拥有,http://sh.ganji.com/fang5/2848024716x.htm
 万科兰乔圣菲 - 华漕二手房出售 -金辉路333弄运乐路77...,20180203123357,闵行,2300 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huacao/o6/,ganji,华漕,"置身美国加州小镇,感受异国风情,万科兰乔圣菲!",http://sh.ganji.com/fang5/2893559137x.htm
 融信绿地国际 - 华漕二手房出售 -北青公路1068号,20180203123357,闵行,810 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/huacao/o6/,ganji,华漕,大虹桥板块行政总裁公馆精装修唯一在售小面积地铁边上,http://sh.ganji.com/fang5/2901473785x.htm
 高兴花园二/... - 春申二手房出售 -莘朱路879弄29-15...,20180203123401,闵行,275 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o10/,ganji,春申,高兴花园一房采光好满五唯一看房方便产权清晰,http://sh.ganji.com/fang5/2920157544x.htm
 中城绿苑(东... - 春申二手房出售 -伟业路620弄,20180203123401,闵行,539 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o10/,ganji,春申,中城绿苑南北通透大两房，采光好，全明户型，满五年税少，诚意售,http://sh.ganji.com/fang5/2903360652x.htm
 春申景城湖滨... - 春申二手房出售 -莲花南路1111弄,20180203123401,闵行,760 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o10/,ganji,春申,"春申景城电梯临湖大三房,接受半年首付,看房有钥匙,满五!",http://sh.ganji.com/fang5/2915746914x.htm
 江南名邸 - 春申二手房出售 -高兴路666弄,20180203123401,闵行,780 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o10/,ganji,春申,江南名邸大四房房型正气楼层佳交通便利满五唯一,http://sh.ganji.com/fang5/2897936943x.htm
 高兴花园二/... - 春申二手房出售 -莘朱路879弄29-15...,20180203123401,闵行,238 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o10/,ganji,春申,高兴花园精装一室户，楼层佳，位置好，总价低，适合挂户口,http://sh.ganji.com/fang5/2903361075x.htm
 上海春城(北... - 春申二手房出售 -莲花南路1108弄,20180203123401,闵行,598 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o10/,ganji,春申,春城三期103大两房次卧够大12平高区无遮挡视野开阔,http://sh.ganji.com/fang5/2885214594x.htm
 高兴花园五街... - 春申二手房出售 -莘朱路863弄,20180203123401,闵行,330 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o10/,ganji,春申,正双南装修大两房钥匙在手随手看房上实验小学价格还能谈,http://sh.ganji.com/fang5/2885214354x.htm
 常兴家园 - 春申二手房出售 -莘朱路851弄,20180203123401,闵行,350 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o10/,ganji,春申,"常兴家园,精装修,随时看房,南北通透,楼层,满五",http://sh.ganji.com/fang5/3006771815x.htm
 蔷薇五村 - 春申二手房出售 -春申路1581弄,20180203123401,闵行,360 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o10/,ganji,春申,蔷薇五村两房两厅位置中心采光好诚心出售价可谈,http://sh.ganji.com/fang5/2918268939x.htm
 莘南花苑一村 - 春申二手房出售 -莘南花苑一村,20180203123401,闵行,590 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o10/,ganji,春申,莘南花苑一村3南卧室+1北次卧+2厅+3卫+4楼精装诚售,http://sh.ganji.com/fang5/3006758978x.htm
 薇馨家园 - 春申二手房出售 -春申路1580弄,20180203123401,闵行,290 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o10/,ganji,春申,蔷薇七村近轨道15号线双南户型房型正气，总价低，看房方便,http://sh.ganji.com/fang5/2912252695x.htm
 蔷薇五村 - 春申二手房出售 -春申路1581弄,20180203123401,闵行,365 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o10/,ganji,春申,蔷薇五村92.44平的三房一厅一卫边套全明户型对口晶城中学,http://sh.ganji.com/fang5/3003969401x.htm
