address,date,district,price,project,server,source,spider,subdistrict,title,url
 大上海城市花... - 长寿路二手房出售 -宜昌路588弄,20180202015527,普陀,880 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhangshoulu/o5/,ganji,长寿路,大上海城市花园+地铁3/4/7号+拎包入住+精装一房+诚售,http://sh.ganji.com/fang5/2910013887x.htm
 圣天地服务式... - 长寿路二手房出售 -江宁路1145弄,20180202015527,普陀,285 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhangshoulu/o5/,ganji,长寿路,普通住宅没有税朝西南中午之后到落山有太阳适合,http://sh.ganji.com/fang5/2917662648x.htm
 圣天地服务式... - 长寿路二手房出售 -江宁路1145弄,20180202015527,普陀,380 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhangshoulu/o5/,ganji,长寿路,圣天地服务式公寓，内环内70年产权，对口江宁小学，诚意出售！,http://sh.ganji.com/fang5/3001500224x.htm
 圣天地服务式... - 长寿路二手房出售 -江宁路1145弄,20180202015527,普陀,285 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhangshoulu/o5/,ganji,长寿路,04年精致小户型，对口江宁，朝南一房，精致装修，满五年少税.,http://sh.ganji.com/fang5/3007207484x.htm
 光复新苑 - 长寿路二手房出售 -光复西路211弄1-2...,20180202015527,普陀,103 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhangshoulu/o5/,ganji,长寿路,包租6000！送车位！急于置换！挑高5米，精装复式通煤气,http://sh.ganji.com/fang5/2916162420x.htm
 绿洲城市花园... - 长寿路二手房出售 -胶州路1118弄,20180202015527,普陀,1150 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhangshoulu/o5/,ganji,长寿路,紧邻地铁，高区看小区花园，苏州河苏州河畔环绕+随时看,http://sh.ganji.com/fang5/2913602581x.htm
 圣天地服务式... - 长寿路二手房出售 -江宁路1145弄,20180202015527,普陀,280 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhangshoulu/o5/,ganji,长寿路,圣天地服务式公寓35.1平米280.0万元,http://sh.ganji.com/fang5/2915155870x.htm
 华侨城 - 长寿路二手房出售 -西康路989弄,20180202015527,普陀,1000 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhangshoulu/o5/,ganji,长寿路,业主置换卖房、很诚意出售、价格也很实诚、小区价格樶低的2房,http://sh.ganji.com/fang5/2910185256x.htm
 华侨城 - 长寿路二手房出售 -西康路989弄,20180202015527,普陀,960 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhangshoulu/o5/,ganji,长寿路,地铁口豪宅，朝南2房，你出价业主就谈，看房方便，业主挂牌房,http://sh.ganji.com/fang5/3001186637x.htm
 西部俊园 - 长寿路二手房出售 -长寿路777号,20180202015527,普陀,1100 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhangshoulu/o5/,ganji,长寿路,A+首推有钥匙视频实勘复式生活起居分开不靠马路,http://sh.ganji.com/fang5/2902110372x.htm
 上青佳园 - 长寿路二手房出售 -常德路1258弄,20180202015527,普陀,985 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhangshoulu/o5/,ganji,长寿路,A+新挂牌总高16楼的4楼1T2户有钥匙带两个露台,http://sh.ganji.com/fang5/2902110354x.htm
 圣天地服务式... - 长寿路二手房出售 -江宁路1145弄,20180202015527,普陀,265 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhangshoulu/o5/,ganji,长寿路,13号线地铁口，04年次新房，业主变现急售，随时可以看房,http://sh.ganji.com/fang5/2914943173x.htm
 圣天地服务式... - 长寿路二手房出售 -江宁路1145弄,20180202015527,普陀,360 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhangshoulu/o5/,ganji,长寿路,内环市中.心，双地铁总价低，周边配套成熟，可落户，租金高！,http://sh.ganji.com/fang5/3010429913x.htm
 乐活居 - 长寿路二手房出售 -陕西北路1688弄,20180202015527,普陀,770 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhangshoulu/o5/,ganji,长寿路,乐活居+2011年次新房+江宁小学+送车位（车位55万）,http://sh.ganji.com/fang5/2993402537x.htm
 燕兴大厦 - 长寿路二手房出售 -江宁路1306弄,20180202015527,普陀,680 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhangshoulu/o5/,ganji,长寿路,满五唯一，老业主置换买好房子急卖，高区，朝南，双阳台，全明！,http://sh.ganji.com/fang5/2995765106x.htm
 光明城市 - 长寿路二手房出售 -西康路1288弄,20180202015527,普陀,1380 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhangshoulu/o5/,ganji,长寿路,漂亮户型，看中心花园，满五唯一，精装保养好，景观房！看房方便,http://sh.ganji.com/fang5/2996717636x.htm
 秋水云庐 - 长寿路二手房出售 -长寿路28弄,20180202015527,普陀,1100 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhangshoulu/o5/,ganji,长寿路,对口江宁！板式南北通全明户型！业主已买浅水湾降价80万急售,http://sh.ganji.com/fang5/2918541507x.htm
 圣天地服务式... - 长寿路二手房出售 -江宁路1145弄,20180202015527,普陀,280 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhangshoulu/o5/,ganji,长寿路,每月租金5200元/月，70年住宅产权（地铁家门口）！,http://sh.ganji.com/fang5/3003084521x.htm
 海波花苑 - 龙华二手房出售 -龙华西路31弄52-73...,20180202015529,徐汇,320 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,臻+徐汇滨江+正规一房一厅+一梯2户+黄，金4楼+出门地铁,http://sh.ganji.com/fang5/2876387559x.htm
 龙吴路11弄... - 龙华二手房出售 -龙吴路11弄,20180202015529,徐汇,417 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,眞房实价+东边套全明+价格有空间急用钱+无噪音+白银楼层,http://sh.ganji.com/fang5/3010843565x.htm
" 上缝小区 - 龙华二手房出售 -龙水北路900弄,龙华西...",20180202015529,徐汇,260 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,臻+豪华精装小一房，厨卫朝北全明，业主置换学位房诚售,http://sh.ganji.com/fang5/2884516126x.htm
 上缝小区 - 龙华二手房出售 -龙水北路900弄,20180202015529,徐汇,280 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,上缝小区房东降价急售对口龙华小学紧邻地铁3.12号线,http://sh.ganji.com/fang5/2914536546x.htm
 俞二小区 - 龙华二手房出售 -龙华西路21弄1-18号,20180202015529,徐汇,450 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,真实价格+真实装修+2南1北+边套全明+双南双天井+采光不挡,http://sh.ganji.com/fang5/2914536003x.htm
 保利星苑 - 龙华二手房出售 -宾阳路28弄,20180202015529,徐汇,850 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,丈母娘你别狂，我在保利有套房！一套能够帮你找到幸福的好助攻！,http://sh.ganji.com/fang5/2900491024x.htm
 凯翔小区 - 龙华二手房出售 -龙漕路135弄,20180202015529,徐汇,565 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,眞房实价，上家无税，學去未用，电梯房顶楼，主卧朝南次卧朝东北,http://sh.ganji.com/fang5/3010843292x.htm
 龙南三四村小... - 龙华二手房出售 -龙南四村,20180202015529,徐汇,420 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,眞房实价+东边套全明+1梯2户+上家无税+附送20平大天井,http://sh.ganji.com/fang5/2919815166x.htm
 凯翔小区 - 龙华二手房出售 -龙漕路135弄,20180202015529,徐汇,310 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,,http://sh.ganji.com/fang5/2893168182x.htm
 华富小区 - 龙华二手房出售 -龙华西路315弄,20180202015529,徐汇,480 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,,http://sh.ganji.com/fang5/3001462838x.htm
 中山苑 - 龙华二手房出售 -中山南二路999弄,20180202015529,徐汇,800 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,带40平院子钥匙房一梯两户房龄新,http://sh.ganji.com/fang5/2913420522x.htm
 徐汇苑 - 龙华二手房出售 -天钥桥路968弄,20180202015529,徐汇,1580 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,拒绝虚假吸客+高性价比4房对口东二+正看小区花园+有钥匙随看,http://sh.ganji.com/fang5/2913419931x.htm
" 上缝小区 - 龙华二手房出售 -龙水北路900弄,龙华西...",20180202015529,徐汇,240 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,精致一室户~业主急需用钱~急售急售~看房方便~地铁3/12号,http://sh.ganji.com/fang5/2912942685x.htm
 徐汇龙兆苑 - 龙华二手房出售 -龙华路3208弄,20180202015529,徐汇,650 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,终于卖出来了+经典一房2厅+正看小区花园+采光不挡+出门地铁,http://sh.ganji.com/fang5/2919948853x.htm
 乾骏大厦 - 龙华二手房出售 -宾阳路62弄,20180202015529,徐汇,1000 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,臻+霸气三房，南北直通，景观楼层，直观一线江景，低于市场价、,http://sh.ganji.com/fang5/2893972158x.htm
 徐汇御景苑 - 龙华二手房出售 -龙吴路288弄1-13号,20180202015529,徐汇,700 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,双南双阳台，不靠马路，业主自住精装修，随时看房，拒绝虚假价格,http://sh.ganji.com/fang5/2999763584x.htm
 凯翔小区 - 龙华二手房出售 -龙漕路135弄,20180202015529,徐汇,500 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,凯翔小区稀有全明3房出售售后公房可省税27万对口百年求知,http://sh.ganji.com/fang5/2894105328x.htm
" 上缝小区 - 龙华二手房出售 -龙水北路900弄,龙华西...",20180202015529,徐汇,328 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,臻+双轨环绕！经典好房，一楼送天井，近万体馆！看房有钥匙,http://sh.ganji.com/fang5/2906314614x.htm
 诸家宅小区 - 龙华二手房出售 -龙漕路235弄,20180202015529,徐汇,255 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,臻+对口百年求知小学，满五唯一，采光无遮挡楼层好、看房随时！,http://sh.ganji.com/fang5/2906314566x.htm
 漕溪四村 - 龙华二手房出售 -田东路66弄,20180202015529,徐汇,540 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,满五唯一售后公房，对口求知，中间四楼，全年采光，看房有钥匙,http://sh.ganji.com/fang5/2897615299x.htm
 徐汇龙兆苑 - 龙华二手房出售 -龙华路3208弄,20180202015529,徐汇,980 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,龙兆苑单价七万九南北通透金碧辉煌风格中高7楼采光十足,http://sh.ganji.com/fang5/2894783133x.htm
 华南公寓 - 龙华二手房出售 -田东路70弄1-5号,20180202015529,徐汇,680 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,青春是纵使颜值再高，也要任性地做导演，因青春，买房一切来得及,http://sh.ganji.com/fang5/2893969770x.htm
 中信君廷 - 龙华二手房出售 -宛平南路1188弄,20180202015529,徐汇,3500 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,眞房实价+开发商一手保留平顶复+两梯两户+现房+团购价+免用,http://sh.ganji.com/fang5/2907946089x.htm
 徐汇御景苑 - 龙华二手房出售 -龙吴路288弄1-13号,20180202015529,徐汇,785 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,次新小区降价急售板式房南北通透紧邻地铁满五年,http://sh.ganji.com/fang5/2886980430x.htm
 徐汇临江豪园 - 龙华二手房出售 -宛平南路921弄,20180202015529,徐汇,1300 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,滨江板块+对口东安二小+超高性价比3房+高区景观+三轨交环绕,http://sh.ganji.com/fang5/2905255299x.htm
 金衡公寓 - 龙华二手房出售 -田东路377弄1-6号,20180202015529,徐汇,1080 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,板式霸气大三房，位置安静，采光无敌，总价超低，送车位，急售,http://sh.ganji.com/fang5/2981692043x.htm
 金谷园小区 - 龙华二手房出售 -漕溪路125弄,20180202015529,徐汇,678 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,比邻徐家汇全明南北电梯三房，靠1/3号线，可读百年求知，急售,http://sh.ganji.com/fang5/2886132477x.htm
 华南公寓 - 龙华二手房出售 -田东路70弄1-5号,20180202015529,徐汇,680 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,青春是纵使颜值再高，也要任性地做导演，因青春，买房一切来得及,http://sh.ganji.com/fang5/2893969767x.htm
 中信君廷名邸 - 龙华二手房出售 -宛平南路1188弄,20180202015529,徐汇,3600 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,豪装顶楼复式+100平大露台+一线江景+空中别墅体验+随时看,http://sh.ganji.com/fang5/2917733676x.htm
 百汇园 - 龙华二手房出售 -云锦路183弄,20180202015529,徐汇,2000 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,急百汇园喽王大三房二期一线江景无遮挡丨满二年带车位随时看,http://sh.ganji.com/fang5/2923158919x.htm
 龙华西路81... - 龙华二手房出售 -龙华西路81弄,20180202015529,徐汇,300 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,海波花苑+两房朝南满五+送欧式家具家电+中间楼层,http://sh.ganji.com/fang5/2997338558x.htm
 中信君庭 - 龙华二手房出售 -宛平南路1188弄,20180202015529,徐汇,3300 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,一手现房，开发商保留顶楼复式，一房一价，先到先得，,http://sh.ganji.com/fang5/2915984245x.htm
 徐汇龙兆苑 - 龙华二手房出售 -龙华路3208弄,20180202015529,徐汇,1000 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,臻+繁华地段纯板式房高端小区南北通透地铁沿线,http://sh.ganji.com/fang5/2990018972x.htm
 宛南华侨新村 - 龙华二手房出售 -宛平南路15号,20180202015529,徐汇,588 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,三房三楼东二满五唯一宛南好房诚意出售随时看房,http://sh.ganji.com/fang5/2858058678x.htm
 宜仕怡家 - 龙华二手房出售 -龙华西路591弄,20180202015529,徐汇,1000 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,臻+板式南北通+紧邻万体馆+交通便利商圈交汇+急售有钥匙,http://sh.ganji.com/fang5/2997338561x.htm
 诸家宅小区 - 龙华二手房出售 -龙漕路235弄,20180202015529,徐汇,420 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/longhua/o2/,ganji,龙华,速围观读书就选求知、出行就坐3/12地铁、两室就选边套全明,http://sh.ganji.com/fang5/2895998065x.htm
 旭辉依云湾 - 顾村二手房出售 -顾北路666弄,20180202015531,宝山,520 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,旭辉依云湾高品质小区花园洋房出售豪华装修,http://sh.ganji.com/fang5/2248772658x.htm
 菊泉新城爱建... - 顾村二手房出售 -菊盛路50弄,20180202015531,宝山,315 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,南北直通，地铁沿线，采光佳无遮挡。,http://sh.ganji.com/fang5/2996478740x.htm
 绿地北郊广场 - 顾村二手房出售 -沪太路5255号,20180202015531,宝山,127 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,总价127万买挑高4.5米的两房随时看房,http://sh.ganji.com/fang5/2978471411x.htm
 绿洲花园 - 顾村二手房出售 -沙浦路128弄,20180202015532,宝山,335 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,绿洲花园335.00万元诚意急售价格不要设限,http://sh.ganji.com/fang5/3009574184x.htm
 丰水宝邸东苑 - 顾村二手房出售 -教育路555弄,20180202015532,宝山,280 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,满五唯一急售两房多层五楼得房率高南北通透,http://sh.ganji.com/fang5/3009574658x.htm
 新天地荻泾花... - 顾村二手房出售 -沙浦路311弄,20180202015532,宝山,368 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,新天地荻泾花园精装自住一梯两户房型正气降价房源手快有,http://sh.ganji.com/fang5/2926661632x.htm
 采菊苑 - 顾村二手房出售 -菊联路68弄,20180202015532,宝山,330 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,房东急卖，很诚心！采菊苑76.23平，满五唯一，精装修,http://sh.ganji.com/fang5/2853909513x.htm
 圣卡洛铂庭 - 顾村二手房出售 -沙浦路518弄1-165...,20180202015532,宝山,380 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,南北户型，客厅朝南，视野很好，毛坯房,http://sh.ganji.com/fang5/2880941025x.htm
 绿洲花园 - 顾村二手房出售 -沙浦路128弄,20180202015532,宝山,356 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,,http://sh.ganji.com/fang5/2924952802x.htm
 海尚菊苑(北... - 顾村二手房出售 -陆翔路678弄1-68号,20180202015532,宝山,308 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,地铁7号线650米南北通透多层两居室得房率高,http://sh.ganji.com/fang5/2910121804x.htm
保利叶上海(...- 顾村二手房出售 -菊太路1198弄,20180202015532,宝山,355 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,保利叶上海(公寓)80.22平米408.0万元,http://sh.ganji.com/fang5/2911002313x.htm
 菊泉新城爱建... - 顾村二手房出售 -菊盛路50弄,20180202015532,宝山,315 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,7/15号线地铁双轨，房东定好房子急售！南北通透精装两房！,http://sh.ganji.com/fang5/2993987045x.htm
 泊仕郡 - 顾村二手房出售 -电台路318弄,20180202015532,宝山,790 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,顾村学区泊仕郡纯别墅区、低于市场60万、近地铁近公园,http://sh.ganji.com/fang5/2916990661x.htm
 绿洲花园 - 顾村二手房出售 -沙浦路128弄,20180202015532,宝山,365 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,南北通透，客厅朝南，楼层好，省装修费,http://sh.ganji.com/fang5/2927951374x.htm
 文宝苑 - 顾村二手房出售 -菊联路89弄,20180202015532,宝山,280 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,文宝苑一房，南北通喽，房东诚售，看中了谈，近地铁，公园，急售,http://sh.ganji.com/fang5/2927442823x.htm
 龙湖北城天街 - 顾村二手房出售 -丹霞山路50弄,20180202015532,宝山,78 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,地铁旁+挑高5米+复试公寓+商业配套齐+通煤气租金6500,http://sh.ganji.com/fang5/2927429992x.htm
 东方帕堤欧 - 顾村二手房出售 -顾北路689弄,20180202015532,宝山,376 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,东方帕堤欧3室2厅上门实拍送使用权车位,http://sh.ganji.com/fang5/2927037616x.htm
 保利叶上海(... - 顾村二手房出售 -菊联路262弄,20180202015532,宝山,480 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,顾村公园新小区，精装修2+1户型大阳台，有车位，有阁楼,http://sh.ganji.com/fang5/3009806108x.htm
 新天地荻泾花... - 顾村二手房出售 -沙浦路311弄,20180202015532,宝山,385 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,低单价2房南北通透环境优美舒适安心价格还能谈,http://sh.ganji.com/fang5/2926762531x.htm
 中国铁建青秀... - 顾村二手房出售 -宝荻路500弄,20180202015532,宝山,200 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,"五万居民无处消费,生活很不便利,等您入驻解除燃眉之急",http://sh.ganji.com/fang5/3009539174x.htm
 菊泉新城爱建... - 顾村二手房出售 -菊盛路50弄,20180202015532,宝山,320 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,顾村公园旁边，地铁站500米，业主动迁分的满五唯一，诚心售,http://sh.ganji.com/fang5/2925901276x.htm
 好日子大家园... - 顾村二手房出售 -菊太路999弄,20180202015532,宝山,310 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,两房精装复试，两个卫生间，好看房子。,http://sh.ganji.com/fang5/2925825703x.htm
 采菊苑 - 顾村二手房出售 -菊联路68弄,20180202015532,宝山,330 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,近顾村公园地铁精装两房，南北通透，好楼层，采光好,http://sh.ganji.com/fang5/2925055939x.htm
 馨佳园十一街... - 顾村二手房出售 -菊盛路851弄,20180202015532,宝山,360 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,两房精装修一楼，馨佳园十一街坊，,http://sh.ganji.com/fang5/2924960524x.htm
 馨佳园十街坊 - 顾村二手房出售 -韶山路245弄,20180202015532,宝山,380 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,这套馨佳园十街坊的三房这么便宜您竟然都不知道赶紧来看看吧,http://sh.ganji.com/fang5/2924194789x.htm
 文宝苑 - 顾村二手房出售 -菊联路89弄,20180202015532,宝山,350 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,近地铁南北通透两房，商品房小区，看房方便，房东定好房子急售！,http://sh.ganji.com/fang5/2924193124x.htm
 绿洲花园 - 顾村二手房出售 -沙浦路128弄,20180202015532,宝山,356 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,总高6楼带电梯一梯两户底价336万南北直通满5唯一,http://sh.ganji.com/fang5/2913766533x.htm
 泰和新城(西... - 顾村二手房出售 -泰和西路3493弄,20180202015532,宝山,300 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,泰和新城三房装修，楼梯房得房率高,http://sh.ganji.com/fang5/2915310552x.htm
 菊泉新城古北... - 顾村二手房出售 -陆翔路358弄,20180202015532,宝山,240 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,（近7号线刘行地铁站）给您一个家，一个不需要太大的地方,http://sh.ganji.com/fang5/2915011356x.htm
 泊仕郡 - 顾村二手房出售 -电台路318弄,20180202015532,宝山,866 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,顾村高档边套别墅急卖、品牌开发商旭辉集团打造你、随时看房,http://sh.ganji.com/fang5/2914482285x.htm
 馨佳园十二街... - 顾村二手房出售 -菊泉街1280弄,20180202015532,宝山,330 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gucun/o5/,ganji,顾村,7号线刘行精装修两房，房东自住。随时好看房子,http://sh.ganji.com/fang5/2914127748x.htm
 共富二村 - 共富二手房出售 -共富路156弄,20180202015535,宝山,475 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gongfu/o3/,ganji,共富,共富二村毛坯双南大三房飞机户型诚心出售价格可谈看房方便,http://sh.ganji.com/fang5/3007502162x.htm
 富弘苑 - 共富二手房出售 -共富路518弄,20180202015535,宝山,590 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gongfu/o3/,ganji,共富,富弘苑精装大四房单价低诚心出售价格空间大随时见面谈,http://sh.ganji.com/fang5/2915583106x.htm
" 共富一村 - 共富二手房出售 -共富路99弄,共富一村",20180202015535,宝山,300 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gongfu/o3/,ganji,共富,厨卫全明，一号线旁精装大两房+近地铁+5楼+诚心出售,http://sh.ganji.com/fang5/2915640724x.htm
 金地艺境 - 共富二手房出售 -东方路,20180202015535,宝山,179 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gongfu/o3/,ganji,共富,大品牌精装房，高层景观房，俯瞰湖景公园，配套齐全,http://sh.ganji.com/fang5/2901717264x.htm
 富弘苑 - 共富二手房出售 -共富路518弄,20180202015535,宝山,640 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gongfu/o3/,ganji,共富,超大三房套装精装房送阁楼出售见面可谈缘分卖方,http://sh.ganji.com/fang5/2915582065x.htm
 宝启公寓 - 共富二手房出售 -蕰川路1625弄,20180202015535,宝山,320 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gongfu/o3/,ganji,共富,地铁一号线宝安公路站，周边配套齐全交通方便，大型超市等。,http://sh.ganji.com/fang5/2967212888x.htm
" 共富一村 - 共富二手房出售 -共富路99弄,共富一村",20180202015535,宝山,380 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gongfu/o3/,ganji,共富,房型正气，客厅带阳台，交通便利，上下楼方便,http://sh.ganji.com/fang5/3010905794x.htm
 共富二村 - 共富二手房出售 -共富路156弄,20180202015535,宝山,220 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gongfu/o3/,ganji,共富,厨卫全明，卧室带阳台，地铁沿线，好楼层,http://sh.ganji.com/fang5/2919876099x.htm
" 共富一村 - 共富二手房出售 -共富路99弄,共富一村",20180202015535,宝山,280 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gongfu/o3/,ganji,共富,稀罕南北通，客厅带阳台，，高区阳光房,http://sh.ganji.com/fang5/2919871971x.htm
 共富二村 - 共富二手房出售 -共富路156弄,20180202015535,宝山,260 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/gongfu/o3/,ganji,共富,厨卫全明，卧室全南，交通便利，上下楼方便,http://sh.ganji.com/fang5/3010851785x.htm
